konum,fiyat,marka,seri,model,yil,kilometre,vites_tipi,yakit_tipi,kasa_tipi,motor_hacmi,motor_gucu,cekis,ortalama_yakit_tuketimi,yakit_deposu,tramer,degisen,boyali
 Afyonkarahisar,852500.0,Fiat,Egea,1.4 Fire Urban,2021,69000.0,Düz,Benzin,Sedan,1368.0,95.0,Önden Çekiş,6.4,45.0,0.0,0,4
 Afyonkarahisar,2099000.0,Volkswagen,Arteon,1.5 TSI R Line,2017,150000.0,Yarı Otomatik,Benzin,Hatchback/5,1498.0,150.0,Önden Çekiş,6.0,66.0,6406.0,0,1
 Afyonkarahisar,367500.0,Peugeot,206,1.4 HDi Fever,2006,162000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş,4.3,50.0,637.0,1,2
 Afyonkarahisar,374900.0,Renault,Megane,1.5 dCi Dynamique,2005,315000.0,Düz,Dizel,Sedan,1401.0,76.0,Önden Çekiş,4.9,60.0,0.0,0,5
 Afyonkarahisar,399000.0,Renault,Symbol,1.2 Expression,2011,244000.0,Düz,LPG & Benzin,Sedan,1149.0,75.0,Önden Çekiş,5.9,50.0,0.0,1,10
 Afyonkarahisar,579000.0,Hyundai,i20,1.2 D-CVVT Sense,2014,171000.0,Düz,LPG & Benzin,Hatchback/5,1248.0,85.0,Önden Çekiş,4.9,45.0,0.0,2,2
 Afyonkarahisar,1610000.0,Audi,A3,A3 Sportback 30 TFSI Dynamic,2019,102000.0,Otomatik,Benzin,Hatchback/5,1200.0,101.0,Önden Çekiş,4.5,50.0,0.0,0,0
 Afyonkarahisar,350000.0,Opel,Vectra,2.0 GLS,1996,340000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş,8.7,61.0,0.0,0,0
 Afyonkarahisar,975000.0,Honda,Civic,1.6i VTEC Eco Premium,2013,199999.0,Otomatik,LPG & Benzin,Sedan,1595.0,125.0,Önden Çekiş,6.7,50.0,0.0,1,5
 Afyonkarahisar,1050000.0,BMW,1 Serisi,116d Joy,2015,275000.0,Otomatik,Dizel,Hatchback/5,1401.0,101.0,Arkadan İtiş,4.1,52.0,0.0,0,0
 Afyonkarahisar,215000.0,Volkswagen,Polo,1.6,1997,138000.0,Düz,LPG & Benzin,Hatchback/3,1598.0,75.0,Önden Çekiş,6.9,45.0,0.0,0,0
 Afyonkarahisar,1190000.0,Audi,A3,A3 Sportback 1.4 TFSI Attraction,2014,196000.0,Otomatik,Benzin,Hatchback/5,1201.0,101.0,Önden Çekiş,5.8,55.0,3000.0,0,0
 Afyonkarahisar,395000.0,Volkswagen,Passat,1.8 T Highline,1999,325000.0,Düz,LPG & Benzin,Station wagon,1781.0,150.0,Önden Çekiş,8.1,62.0,0.0,2,7
 Afyonkarahisar,1225000.0,Opel,Insignia,1.6 CDTI Cosmo,2016,140000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş,5.0,70.0,0.0,0,0
 Afyonkarahisar,695000.0,Mini,Cooper S,1.6,2007,195000.0,Otomatik,Benzin,Hatchback/3,1401.0,151.0,Önden Çekiş,6.4,50.0,0.0,1,3
 Afyonkarahisar,545000.0,Renault,Clio,1.5 dCi SportTourer Joy,2014,297000.0,Düz,Dizel,Station wagon,1461.0,75.0,Önden Çekiş,4.0,45.0,0.0,0,0
 Afyonkarahisar,1100000.0,Fiat,Egea,1.6 Multijet Easy,2022,116000.0,Otomatik,Dizel,Sedan,1401.0,126.0,Önden Çekiş,4.3,50.0,0.0,0,0
 Afyonkarahisar,735000.0,Fiat,Egea,1.4 Fire Easy,2021,153000.0,Düz,Benzin,Sedan,1201.0,76.0,Önden Çekiş,5.7,45.0,0.0,0,1
 Afyonkarahisar,315000.0,Renault,Clio,1.4 RTA,2001,275000.0,Düz,LPG & Benzin,Hatchback/5,1390.0,75.0,Önden Çekiş,6.8,50.0,0.0,0,0
 Afyonkarahisar,195000.0,Tofaş,Doğan,SLX ie,1998,200000.0,Düz,LPG & Benzin,Sedan,1581.0,96.0,Arkadan İtiş,6.6,45.0,0.0,0,0
 Afyonkarahisar,303000.0,Fiat,Palio,1.4 RT,2001,268000.0,Düz,Benzin,Hatchback/5,1368.0,77.0,Önden Çekiş,6.1,51.0,0.0,0,0
 Afyonkarahisar,450000.0,Opel,Corsa,1.2 Essentia,2005,214962.0,Düz,Benzin,Hatchback/5,1229.0,80.0,Önden Çekiş,6.0,44.0,0.0,1,0
 Afyonkarahisar,1715000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2017,93000.0,Düz,Dizel,Sedan,1598.0,120.0,Önden Çekiş,4.0,66.0,0.0,0,0
 Afyonkarahisar,1625000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,139000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş,4.0,66.0,0.0,0,2
 Afyonkarahisar,1635000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2016,153000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş,4.0,66.0,12000.0,0,0
 Afyonkarahisar,1600000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2015,155000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.7,70.0,0.0,0,0
 Afyonkarahisar,480000.0,Ford,Focus,1.6 TDCi Ghia,2007,246000.0,Düz,Dizel,Hatchback/5,1560.0,110.0,Önden Çekiş,4.8,55.0,0.0,0,0
 Afyonkarahisar,1195000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014,248000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.7,70.0,0.0,0,0
 Afyonkarahisar,1150000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014,206000.0,Düz,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.7,70.0,0.0,0,1
 Afyonkarahisar,520000.0,Chevrolet,Aveo,1.4 LTZ,2012,190000.0,Düz,Benzin,Hatchback/5,1398.0,100.0,Önden Çekiş,5.9,46.0,0.0,1,0
 Afyonkarahisar,1500000.0,BMW,3 Serisi,320i ED Standart,2014,179000.0,Otomatik,Benzin,Sedan,1598.0,170.0,Arkadan İtiş,5.4,60.0,15692.0,0,1
 Afyonkarahisar,840000.0,Opel,Astra,1.6 Edition,2015,83000.0,Düz,Benzin,Sedan,1598.0,115.0,Önden Çekiş,6.5,56.0,0.0,1,0
 Afyonkarahisar,350000.0,Mercedes - Benz,200,E,1991,400000.0,Düz,LPG & Benzin,Sedan,1997.0,118.0,Arkadan İtiş,10.0,70.0,0.0,0,0
 Afyonkarahisar,1530000.0,Audi,A3,A3 Sedan 1.6 TDI Ambition,2016,192500.0,Yarı Otomatik,Dizel,Sedan,1598.0,110.0,Önden Çekiş,3.9,50.0,6561.0,0,0
 Afyonkarahisar,385000.0,Opel,Vectra,2.0 GLS,1997,395000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş,8.7,61.0,0.0,0,0
 Afyonkarahisar,470000.0,Opel,Corsa,1.3 CDTI Essentia,2009,230000.0,Düz,Dizel,Hatchback/5,1248.0,75.0,Önden Çekiş,4.6,45.0,0.0,0,0
 Afyonkarahisar,230000.0,Hyundai,Accent,1.3 LX,1998,270000.0,Düz,LPG & Benzin,Sedan,1201.0,76.0,Önden Çekiş,6.7,45.0,0.0,0,0
 Afyonkarahisar,380000.0,Renault,Clio,1.4 Alize,2004,255000.0,Düz,LPG & Benzin,Sedan,1390.0,98.0,Önden Çekiş,7.0,50.0,0.0,0,0
 Afyonkarahisar,945000.0,Volkswagen,Jetta,1.2 TSi Trendline,2013,160000.0,Düz,Benzin,Sedan,1197.0,105.0,Önden Çekiş,5.7,55.0,0.0,0,0
 Afyonkarahisar,630000.0,Toyota,Yaris,1.3 Sol,2007,249000.0,Otomatik,LPG & Benzin,Hatchback/5,1201.0,76.0,Önden Çekiş,5.6,45.0,0.0,0,0
 Afyonkarahisar,849000.0,Fiat,Egea,1.3 Multijet Easy,2022,123000.0,Düz,Dizel,Sedan,1201.0,76.0,Önden Çekiş,4.1,45.0,0.0,0,0
 Afyonkarahisar,250000.0,Hyundai,Accent,1.5 GLS,1999,350000.0,Düz,LPG & Benzin,Sedan,1401.0,76.0,Önden Çekiş,6.9,45.0,0.0,0,0
 Afyonkarahisar,845000.0,Citroen,C3,1.2 PureTech Feel Bold,2023,98000.0,Düz,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş,4.2,45.0,0.0,0,0
 Afyonkarahisar,1499750.0,Renault,Megane,1.3 TCe Touch,2023,51000.0,Yarı Otomatik,Benzin,Sedan,1332.0,140.0,Önden Çekiş,5.3,50.0,0.0,0,0
 Afyonkarahisar,835000.0,Citroen,C-Elysée,1.5 BlueHDI Feel,2020,140000.0,Düz,Dizel,Sedan,1499.0,100.0,Önden Çekiş,3.9,50.0,0.0,0,0
 Afyonkarahisar,975000.0,Toyota,Corolla,1.33 Life,2015,70000.0,Düz,Benzin,Sedan,1329.0,99.0,Önden Çekiş,5.8,55.0,0.0,0,1
 Afyonkarahisar,1075000.0,Renault,Clio,1.0 TCe Joy,2021,90000.0,Otomatik,Benzin,Hatchback/5,1200.0,76.0,Önden Çekiş,4.3,42.0,0.0,0,3
 Afyonkarahisar,965000.0,Opel,Astra,1.4 T Enjoy Active,2015,110000.0,Otomatik,Benzin,Hatchback/5,1364.0,140.0,Önden Çekiş,6.8,56.0,3000.0,0,0
 Afyonkarahisar,1525000.0,Skoda,SuperB,1.6 TDI Style,2018,187000.0,Yarı Otomatik,Dizel,Sedan,1598.0,120.0,Önden Çekiş,4.1,66.0,9.0,1,0
 Afyonkarahisar,815000.0,Renault,Taliant,1.0 T Joy,2022,107000.0,Otomatik,Benzin,Sedan,999.0,90.0,Önden Çekiş,6.1,50.0,54.0,0,4
 Afyonkarahisar,435000.0,Opel,Meriva,1.6 Essentia,2005,214000.0,Düz,LPG & Benzin,MPV,1598.0,100.0,Önden Çekiş,7.5,53.0,1000.0,1,3
 Afyonkarahisar,1075000.0,Volkswagen,Passat,1.6 TDi BlueMotion Comfortline,2014,268000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.7,70.0,0.0,0,0
 Afyonkarahisar,595000.0,Fiat,Linea,1.4 Fire Pop,2014,202000.0,Düz,LPG & Benzin,Sedan,1201.0,76.0,Önden Çekiş,6.3,45.0,0.0,0,0
 Afyonkarahisar,799000.0,Renault,Clio,1.5 dCi Joy,2015,95000.0,Düz,Dizel,Hatchback/5,1461.0,75.0,Önden Çekiş,3.6,45.0,0.0,0,3
 Afyonkarahisar,435000.0,Peugeot,207,1.4 HDi Trendy,2007,284000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş,4.5,50.0,0.0,0,0
 Afyonkarahisar,1050000.0,Mercedes - Benz,C,C 180 BlueEFFICIENCY AMG,2011,365000.0,Otomatik,LPG & Benzin,Sedan,1796.0,156.0,Arkadan İtiş,6.7,67.0,0.0,1,6
 Afyonkarahisar,495000.0,Fiat,Linea,1.4 Fire Dynamic,2007,159000.0,Düz,LPG & Benzin,Sedan,1368.0,77.0,Önden Çekiş,6.3,45.0,0.0,0,0
 Afyonkarahisar,559000.0,Fiat,Linea,1.3 Multijet Easy,2013,244000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş,4.9,45.0,0.0,0,0
 Afyonkarahisar,350000.0,Opel,Vectra,2.0 GLS,1998,400000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş,8.7,61.0,0.0,0,0
 Afyonkarahisar,2015000.0,Mercedes - Benz,E,180 Premium,2015,257000.0,Otomatik,Benzin,Sedan,1595.0,156.0,Arkadan İtiş,6.6,59.0,0.0,0,0
 Afyonkarahisar,857000.0,Citroen,C4,1.6 BlueHDi Confort,2015,179900.0,Otomatik,Dizel,Hatchback/5,1560.0,122.0,Önden Çekiş,3.8,60.0,0.0,0,0
 Afyonkarahisar,350000.0,Opel,Vectra,2.0 GLS,1996,390000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş,8.7,61.0,0.0,0,0
 Afyonkarahisar,935000.0,Volkswagen,Polo,1.6 TDi Comfortline,2013,170000.0,Yarı Otomatik,Dizel,Hatchback/5,1598.0,90.0,Önden Çekiş,4.3,45.0,0.0,0,0
 Afyonkarahisar,525000.0,Renault,Symbol,1.2 Expression,2011,138000.0,Düz,Benzin,Sedan,1149.0,75.0,Önden Çekiş,5.9,50.0,0.0,0,0
 Afyonkarahisar,1410000.0,Renault,Megane,1.5 Blue DCI Touch,2020,80000.0,Yarı Otomatik,Dizel,Sedan,1461.0,115.0,Önden Çekiş,4.2,49.0,0.0,0,0
 Afyonkarahisar,1460000.0,Renault,Clio,1.0 TCe Evolution,2025,6001.0,Otomatik,Benzin,Hatchback/5,999.0,90.0,Önden Çekiş,6.0,42.0,0.0,0,0
 Afyonkarahisar,560000.0,Fiat,Linea,1.3 Multijet Active Plus,2013,216000.0,Düz,Dizel,Sedan,1201.0,76.0,Önden Çekiş,4.9,45.0,0.0,0,0
 Afyonkarahisar,425000.0,Ford,Fiesta,1.4 TDCi Comfort,2006,285000.0,Düz,Dizel,Hatchback/5,1399.0,68.0,Önden Çekiş,4.3,45.0,0.0,0,0
 Afyonkarahisar,925000.0,Volkswagen,Jetta,1.6 TDi Trendline,2015,255000.0,Otomatik,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.5,55.0,0.0,0,2
 Afyonkarahisar,300000.0,Hyundai,Getz,1.5 CRDi GL Cool,2004,320000.0,Düz,Dizel,Hatchback/5,1493.0,82.0,Önden Çekiş,5.3,45.0,0.0,0,0
 Afyonkarahisar,1300000.0,Peugeot,308,1.5 BlueHDI Style,2020,230000.0,Otomatik,Dizel,Hatchback/5,1499.0,132.0,Önden Çekiş,3.9,53.0,0.0,0,3
 Afyonkarahisar,630000.0,Citroen,C-Elysée,1.5 BlueHDI Feel,2020,200000.0,Düz,Dizel,Sedan,1499.0,100.0,Önden Çekiş,3.9,50.0,0.0,4,0
 Afyonkarahisar,630000.0,Chevrolet,Cruze,1.6 LS,2011,185000.0,Düz,LPG & Benzin,Sedan,1598.0,124.0,Önden Çekiş,6.5,60.0,680.0,1,0
 Afyonkarahisar,1380000.0,Hyundai,i20,1.0 T-GDI Style,2023,6002.0,Yarı Otomatik,Benzin,Hatchback/5,998.0,100.0,Önden Çekiş,5.2,40.0,0.0,0,0
 Afyonkarahisar,655000.0,Audi,A3,A3 Sportback 1.6 Sportback Ambiente,2007,265000.0,Düz,Benzin,Hatchback/5,1595.0,102.0,Önden Çekiş,7.0,55.0,0.0,1,2
 Afyonkarahisar,729000.0,Opel,Insignia,1.6 CDTI Design,2017,294000.0,Otomatik,Dizel,Sedan,1598.0,136.0,Önden Çekiş,5.0,70.0,0.0,0,3
 Afyonkarahisar,349000.0,Renault,Clio,1.5 dCi Expression,2005,285000.0,Düz,Dizel,Sedan,1401.0,51.0,Önden Çekiş,4.3,50.0,0.0,0,0
 Afyonkarahisar,615000.0,Renault,Symbol,0.9 TCe Joy,2020,84000.0,Düz,Benzin,Sedan,898.0,90.0,Önden Çekiş,5.1,50.0,0.0,0,3
 Afyonkarahisar,469900.0,Ford,Fusion,1.6 Lux,2004,242000.0,Düz,LPG & Benzin,Hatchback/5,1596.0,100.0,Önden Çekiş,6.6,45.0,0.0,0,0
 Afyonkarahisar,799750.0,Citroen,C3,1.2 PureTech Feel Bold,2020,60000.0,Düz,Benzin,Hatchback/5,1199.0,83.0,Önden Çekiş,4.2,45.0,0.0,0,0
 Afyonkarahisar,445000.0,Opel,Astra,1.3 CDTI Enjoy,2009,309000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş,4.8,52.0,0.0,0,0
 Afyonkarahisar,1050000.0,Toyota,Corolla,1.4 D-4D Touch,2017,228000.0,Otomatik,Dizel,Sedan,1201.0,76.0,Önden Çekiş,4.1,55.0,0.0,1,0
 Afyonkarahisar,1475000.0,Renault,Megane,1.3 TCe Touch,2023,55000.0,Yarı Otomatik,Benzin,Sedan,1332.0,140.0,Önden Çekiş,5.3,50.0,0.0,0,1
 Afyonkarahisar,765000.0,Volkswagen,Polo,1.2 TSi Comfortline,2015,192000.0,Düz,Benzin,Hatchback/5,1197.0,90.0,Önden Çekiş,4.7,45.0,0.0,0,2
 Afyonkarahisar,849000.0,Hyundai,i20,1.4 CRDi Style,2015,123000.0,Düz,Dizel,Hatchback/5,1396.0,90.0,Önden Çekiş,4.1,45.0,0.0,0,1
 Afyonkarahisar,469000.0,Peugeot,207,1.4 HDi Trendy,2011,260000.0,Düz,Dizel,Hatchback/5,1360.0,71.0,Önden Çekiş,4.4,50.0,1100.0,1,0
 Afyonkarahisar,275000.0,Peugeot,206,1.4 HDi X-line,2005,342000.0,Düz,Dizel,Hatchback/5,1398.0,71.0,Önden Çekiş,4.3,50.0,0.0,1,5
 Afyonkarahisar,420000.0,Kia,Cerato,1.5 CRDi LX,2007,300000.0,Düz,Dizel,Hatchback/5,1493.0,102.0,Önden Çekiş,4.9,55.0,0.0,1,3
 Afyonkarahisar,765000.0,Dacia,Sandero,1.5 dCi Stepway,2014,210000.0,Düz,Dizel,Hatchback/5,1401.0,76.0,Önden Çekiş,4.0,50.0,0.0,0,0
 Afyonkarahisar,675000.0,Dacia,Sandero,1.5 dCi Stepway,2016,188500.0,Düz,Dizel,Hatchback/5,1461.0,90.0,Önden Çekiş,4.0,50.0,0.0,1,3
 Afyonkarahisar,554000.0,Ford,Mondeo,2.0 TDCi Trend,2010,354000.0,Otomatik,Dizel,Sedan,1801.0,126.0,Önden Çekiş,5.6,70.0,0.0,0,2
 Afyonkarahisar,1229000.0,Hyundai,i20,1.4 MPI Jump,2022,63000.0,Otomatik,Benzin,Hatchback/5,1368.0,100.0,Önden Çekiş,6.1,40.0,0.0,0,0
 Afyonkarahisar,330000.0,Ford,Fiesta,1.4 Comfort,2005,315000.0,Düz,LPG & Benzin,Hatchback/3,1388.0,80.0,Önden Çekiş,6.4,45.0,0.0,0,4
 Afyonkarahisar,875000.0,Volkswagen,Passat,1.6 TDi BlueMotion Trendline,2013,375000.0,Yarı Otomatik,Dizel,Sedan,1598.0,105.0,Önden Çekiş,4.7,70.0,0.0,1,11
 Afyonkarahisar,520000.0,Fiat,Linea,1.3 Multijet Pop,2014,181000.0,Düz,Dizel,Sedan,1201.0,76.0,Önden Çekiş,4.9,45.0,0.0,1,3
 Afyonkarahisar,305000.0,Opel,Vectra,1.6 Comfort,2000,340000.0,Düz,LPG & Benzin,Sedan,1598.0,100.0,Önden Çekiş,7.2,60.0,0.0,0,0
 Afyonkarahisar,360000.0,Toyota,Corolla,1.6 Luna Special,2000,263000.0,Düz,LPG & Benzin,Sedan,1598.0,110.0,Önden Çekiş,6.9,50.0,0.0,0,0
 Afyonkarahisar,545000.0,Volkswagen,Golf,1.6 TDi Trendline,2012,275000.0,Düz,Dizel,Hatchback/5,1401.0,101.0,Önden Çekiş,4.7,55.0,0.0,1,5
 Afyonkarahisar,540000.0,Ford,Focus,1.6 TDCi Trend,2005,260000.0,Düz,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.5,55.0,0.0,2,3
 Afyonkarahisar,1195750.0,Skoda,Fabia,1.0 TSI Elite,2023,46000.0,Düz,Benzin,Hatchback/5,999.0,95.0,Önden Çekiş,5.0,40.0,0.0,0,0
 Afyonkarahisar,612500.0,Citroen,C-Elysée,1.6 HDi Attraction,2015,195000.0,Düz,Dizel,Sedan,1560.0,93.0,Önden Çekiş,4.3,48.0,0.0,0,2
 Afyonkarahisar,1675000.0,Audi,A3,A3 Sportback 1.6 TDI Design Line,2017,90000.0,Otomatik,Dizel,Hatchback/5,1401.0,101.0,Önden Çekiş,4.0,50.0,0.0,0,0
 Afyonkarahisar,1280000.0,Volkswagen,Golf,1.2 TSi Comfortline,2016,104000.0,Otomatik,Benzin,Hatchback/5,1200.0,101.0,Önden Çekiş,4.9,50.0,2.0,2,0
 Afyonkarahisar,749000.0,Renault,Clio,1.5 dCi Joy,2016,140000.0,Düz,Dizel,Hatchback/5,1401.0,51.0,Önden Çekiş,3.6,45.0,16.0,0,2
 Afyonkarahisar,1249500.0,Volkswagen,Jetta,1.2 TSi Comfortline,2014,110000.0,Otomatik,Benzin,Sedan,1200.0,101.0,Önden Çekiş,5.7,55.0,0.0,0,0
 Afyonkarahisar,475000.0,Chevrolet,Aveo,1.4 SE,2010,203000.0,Otomatik,LPG & Benzin,Sedan,1201.0,76.0,Önden Çekiş,6.1,45.0,6000.0,0,10
 Afyonkarahisar,500000.0,Peugeot,308,1.6 VTi Comfort,2009,267000.0,Otomatik,LPG & Benzin,Hatchback/5,1598.0,122.0,Önden Çekiş,7.3,60.0,0.0,1,2
 Afyonkarahisar,520000.0,Ford,Fiesta,1.4 TDCi Trend,2009,274000.0,Düz,Dizel,Hatchback/5,1399.0,70.0,Önden Çekiş,4.3,45.0,4701.0,1,5
 Afyonkarahisar,1075000.0,Audi,A6,A6 Sedan 2.0 TDI,2011,324000.0,Otomatik,Dizel,Sedan,1801.0,151.0,Önden Çekiş,6.0,70.0,7850.0,0,2
 Afyonkarahisar,1110000.0,Volkswagen,Jetta,1.2 TSi BlueMotion Highline,2016,160000.0,Düz,Benzin,Sedan,1197.0,105.0,Önden Çekiş,5.0,55.0,0.0,0,1
 Afyonkarahisar,330000.0,Volkswagen,Bora,1.6 Trendline,2000,289000.0,Düz,Benzin,Sedan,1595.0,101.0,Önden Çekiş,7.7,55.0,0.0,0,0
 Afyonkarahisar,505000.0,Seat,Toledo,1.6 Reference,2006,335000.0,Düz,LPG & Benzin,Hatchback/5,1595.0,102.0,Önden Çekiş,7.6,55.0,7000.0,1,12
 Afyonkarahisar,795000.0,Toyota,Corolla,1.4 D-4D Elegant,2012,247000.0,Düz,Dizel,Sedan,1201.0,76.0,Önden Çekiş,4.9,55.0,12600.0,0,2
 Afyonkarahisar,415000.0,Opel,Corsa,1.2 Twinport Essentia,2007,201000.0,Düz,Benzin,Hatchback/5,1229.0,80.0,Önden Çekiş,6.1,45.0,0.0,2,2
 Afyonkarahisar,570000.0,Opel,Corsa,1.2 Twinport Essentia,2007,156500.0,Yarı Otomatik,Benzin,Hatchback/5,1229.0,80.0,Önden Çekiş,5.7,45.0,0.0,0,4
 Afyonkarahisar,415000.0,BMW,3 Serisi,320d Standart,2001,501000.0,Düz,Dizel,Sedan,1951.0,136.0,Arkadan İtiş,5.7,63.0,0.0,0,0
 Afyonkarahisar,670000.0,Audi,A3,A3 Sportback 1.6 Sportback Standart,2007,276000.0,Otomatik,LPG & Benzin,Hatchback/5,1595.0,102.0,Önden Çekiş,7.6,55.0,0.0,1,5
 Afyonkarahisar,610000.0,Volkswagen,Polo,1.4 TDi Trendline,2015,230000.0,Düz,Dizel,Hatchback/5,1422.0,75.0,Önden Çekiş,3.6,45.0,0.0,1,0
 Afyonkarahisar,560000.0,Hyundai,i20,1.2 MPI Team,2010,180000.0,Düz,Benzin,Hatchback/5,1248.0,78.0,Önden Çekiş,5.2,45.0,4500.0,0,4
 Afyonkarahisar,1450000.0,Seat,Leon,1.4 TSI FR,2015,91000.0,Düz,Benzin,Hatchback/5,1395.0,140.0,Önden Çekiş,5.2,50.0,0.0,0,1
 Afyonkarahisar,205000.0,Opel,Vectra,2.0 GLS,1995,320000.0,Düz,LPG & Benzin,Sedan,1998.0,136.0,Önden Çekiş,8.7,61.0,0.0,0,0
 Afyonkarahisar,220000.0,Fiat,Marea,1.6 Liberty,2004,246000.0,Düz,LPG & Benzin,Sedan,1596.0,103.0,Önden Çekiş,8.1,63.0,0.0,0,0
 Afyonkarahisar,560000.0,Opel,Astra,1.6 Cosmo,2008,214000.0,Düz,Benzin,Sedan,1598.0,115.0,Önden Çekiş,6.8,52.0,0.0,1,2
 Afyonkarahisar,565000.0,Ford,Focus,1.6 TDCi Trend,2006,285000.0,Düz,Dizel,Sedan,1401.0,101.0,Önden Çekiş,4.5,55.0,0.0,0,0
 Afyonkarahisar,490000.0,Fiat,Linea,1.3 Multijet Active Plus,2010,254000.0,Düz,Dizel,Sedan,1248.0,90.0,Önden Çekiş,4.9,45.0,0.0,0,2
 Afyonkarahisar,960000.0,Audi,A6,A6 Sedan 2.0 TDI,2008,290000.0,Otomatik,Dizel,Sedan,1801.0,126.0,Önden Çekiş,6.0,70.0,0.0,2,6
 Afyonkarahisar,2420000.0,Audi,A3,A3 Sportback 35 TFSI Advanced,2024,8200.0,Yarı Otomatik,Hibrit,Hatchback/5,1498.0,150.0,Önden Çekiş,5.0,50.0,0.0,0,0
 Afyonkarahisar,1140000.0,Peugeot,308,1.6 BlueHdi Active,2015,89000.0,Otomatik,Dizel,Hatchback/5,1560.0,122.0,Önden Çekiş,3.5,53.0,0.0,0,0
 Afyonkarahisar,2925000.0,Volkswagen,Golf,1.5 eTSI R Line,2023,49000.0,Yarı Otomatik,Hibrit,Hatchback/5,1498.0,150.0,Önden Çekiş,5.3,51.0,0.0,0,0
 Afyonkarahisar,625000.0,Volvo,S40,1.6 D Premium,2008,298000.0,Düz,Dizel,Sedan,1560.0,109.0,Önden Çekiş,4.9,55.0,0.0,1,2
 Afyonkarahisar,940000.0,Volkswagen,VW CC,1.4 TSi,2014,300000.0,Otomatik,Benzin,Coupe,1201.0,151.0,Önden Çekiş,6.9,70.0,0.0,1,1
 Afyonkarahisar,985000.0,Seat,Ibiza,1.2 TSI Style,2015,118000.0,Yarı Otomatik,Benzin,Hatchback/5,1197.0,105.0,Önden Çekiş,5.3,45.0,0.0,0,0
 Afyonkarahisar,705000.0,Opel,Astra,1.3 CDTI Essentia Konfor,2012,144000.0,Düz,Dizel,Hatchback/5,1248.0,90.0,Önden Çekiş,4.9,52.0,0.0,0,0
 Afyonkarahisar,845000.0,Hyundai,i20,1.2 MPI Elite,2015,141210.0,Düz,Benzin,Hatchback/5,1248.0,84.0,Önden Çekiş,5.0,50.0,30.0,1,3
 Afyonkarahisar,695000.0,Hyundai,i10,1.0 D-CVVT Style,2015,70000.0,Düz,LPG & Benzin,Hatchback/5,1200.0,51.0,Önden Çekiş,5.8,40.0,0.0,1,1
 Afyonkarahisar,1335000.0,Skoda,Octavia,1.6 TDI Elegance CR,2013,180000.0,Otomatik,Dizel,Hatchback/5,1401.0,101.0,Önden Çekiş,3.9,50.0,0.0,0,0
 Afyonkarahisar,725000.0,Citroen,C-Elysée,1.5 BlueHDI Feel,2019,180000.0,Düz,Dizel,Sedan,1499.0,100.0,Önden Çekiş,3.9,50.0,0.0,0,2
 Afyonkarahisar,849500.0,Nissan,Micra,1.2 Street,2017,99999.0,Otomatik,LPG & Benzin,Hatchback/5,1198.0,80.0,Önden Çekiş,5.4,41.0,0.0,1,7
 Afyonkarahisar,1120000.0,Volkswagen,Passat,2.0 TDi BlueMotion Comfortline,2013,230000.0,Yarı Otomatik,Dizel,Sedan,1968.0,140.0,Önden Çekiş,5.2,70.0,0.0,0,2
 Afyonkarahisar,615000.0,Ford,Focus,1.6 TDCi Trend X,2010,297000.0,Düz,Dizel,Sedan,1401.0,76.0,Önden Çekiş,4.5,53.0,5000.0,0,5
 Afyonkarahisar,776000.0,Fiat,Egea,1.3 Multijet Easy,2016,125000.0,Düz,Dizel,Sedan,1248.0,95.0,Önden Çekiş,4.1,45.0,0.0,0,0
 Afyonkarahisar,870000.0,Volkswagen,Jetta,1.4 TSi Trendline,2012,187000.0,Yarı Otomatik,Benzin,Sedan,1390.0,122.0,Önden Çekiş,6.0,55.0,0.0,0,11
